"cellcode","bio1","bio10","bio12","bio15","bio4"
"50kmE470N275",7.43114423751831,16.3541564941406,1141.43920898438,27.1639499664307,704.996704101562
"50kmE475N275",8.78942489624023,17.876932144165,852.628051757812,30.8244762420654,713.249084472656
"50kmE480N275",10.7193536758423,20.3822917938232,623.90478515625,31.4739856719971,759.243896484375
"50kmE485N275",11.0553388595581,20.8800048828125,585.206909179688,26.0062274932861,777.007263183594
"50kmE325N280",12.7664604187012,17.1873168945312,888.595886230469,30.413646697998,331.752105712891
"50kmE330N280",12.2282772064209,17.1647186279297,917.981384277344,29.9191570281982,377.257110595703
"50kmE335N280",11.6149578094482,17.3478527069092,909.836364746094,27.8009548187256,439.566864013672
"50kmE340N280",11.5362186431885,17.6451244354248,849.970336914062,25.350679397583,466.966217041016
"50kmE345N280",11.4602708816528,17.8226375579834,807.748657226562,22.1154155731201,484.776641845703
"50kmE350N280",11.3286561965942,17.9819564819336,805.333374023438,20.6914710998535,503.908233642578
"50kmE355N280",11.2613162994385,18.1550750732422,786.100280761719,19.2477912902832,519.847900390625
"50kmE360N280",11.0478944778442,18.0757160186768,738.945922851562,16.1976146697998,531.780151367188
"50kmE365N280",10.8781490325928,18.0965671539307,692.014221191406,14.9440393447876,544.495971679688
"50kmE370N280",11.0882406234741,18.4326477050781,681.510498046875,12.6292629241943,555.921264648438
"50kmE375N280",11.240611076355,18.7526779174805,712.806335449219,11.4551553726196,567.473266601562
"50kmE380N280",11.0639953613281,18.7072563171387,745.83837890625,11.5416498184204,577.229797363281
"50kmE385N280",10.9560098648071,18.6755790710449,741.790832519531,11.8009815216064,583.993286132812
"50kmE390N280",10.8417263031006,18.6061859130859,872.403869628906,11.2334842681885,590.061706542969
"50kmE395N280",9.96091079711914,17.7498550415039,1057.85424804688,13.4780035018921,592.483581542969
"50kmE400N280",9.84991550445557,17.8562049865723,957.087951660156,12.8341341018677,609.144165039062
"50kmE405N280",9.99109554290771,18.1963691711426,1046.02758789062,12.9511795043945,624.915710449219
"50kmE410N280",9.60212898254395,17.818078994751,1050.68933105469,14.3307790756226,629.544494628906
"50kmE415N280",9.78295803070068,18.1129570007324,1285.42553710938,14.5531320571899,640.1171875
"50kmE420N280",8.37222099304199,16.7043037414551,1066.98034667969,14.7942276000977,643.386840820312
"50kmE425N280",8.43754196166992,16.8161392211914,930.6337890625,21.119291305542,646.825012207031
"50kmE430N280",8.41139984130859,16.9174900054932,926.68212890625,19.1861572265625,657.628234863281
"50kmE435N280",9.04669952392578,17.6692008972168,845.995239257812,25.385082244873,667.033813476562
"50kmE440N280",9.30426216125488,18.0070991516113,852.703430175781,26.7969417572021,674.676696777344
"50kmE445N280",9.30748748779297,18.0759830474854,854.524536132812,26.8575248718262,683.083251953125
"50kmE450N280",9.38993835449219,18.2564811706543,899.153564453125,25.2490329742432,694.098815917969
"50kmE455N280",9.17698574066162,18.1291122436523,1041.44458007812,20.7332458496094,705.346923828125
"50kmE460N280",8.32289981842041,17.2414398193359,924.916015625,22.8685703277588,701.949951171875
"50kmE465N280",7.67932176589966,16.5629978179932,910.639465332031,31.1153316497803,699.24658203125
"50kmE470N280",8.64048385620117,17.8334808349609,705.238891601562,38.5553016662598,720.701782226562
"50kmE475N280",9.90111827850342,19.394603729248,630.164489746094,35.1246643066406,744.561584472656
"50kmE480N280",10.4120178222656,20.1217708587646,584.605102539062,28.7225112915039,763.216003417969
"50kmE320N285",12.6282091140747,16.4891700744629,786.29833984375,28.4476985931396,285.778167724609
"50kmE325N285",11.7753505706787,16.4653568267822,1115.22644042969,30.4497947692871,356.413146972656
"50kmE330N285",10.8498106002808,16.2926349639893,1128.23950195312,29.2125816345215,414.494934082031
"50kmE335N285",10.8264236450195,16.4589023590088,908.582580566406,23.6114768981934,429.892944335938
"50kmE340N285",11.3056526184082,17.0895519256592,784.716918945312,19.9432888031006,444.486419677734
"50kmE345N285",11.2883291244507,17.2814197540283,859.781005859375,20.2876892089844,459.92138671875
"50kmE350N285",10.7428436279297,17.076208114624,962.463500976562,22.1346092224121,482.276275634766
"50kmE355N285",10.4525423049927,17.0481014251709,833.5830078125,20.1087169647217,498.466461181641
